case_name,structure,design_id,metric,value,baseline_value,absolute_change,percent_change,percentage_status,source_path,period,unit
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442946,1.1641532182693481e-10,1.1695445355432444e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_aep_2500yr_pml_2022_usd,15084050.940196753,9953.902420044411,15074097.037776709,151439.06783154354,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442364,1.7462298274040222e-10,1.7543168033148769e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.902420044411,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_aep_2500yr_pml_2022_usd,9953.9024200442946,9953.9024200442364,5.8207660913467407e-11,5.8477226777162561e-13,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.902420044411,9953.9024200442946,1.1641532182693481e-10,1.1695445355432444e-12,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_aep_2500yr_pml_2022_usd,9953.9024200442364,9953.9024200442364,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_aep_2500yr_pml_2022_usd,66736834.960955121,51662737.923178412,15074097.037776709,29.177890378538642,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_aep_2500yr_pml_2022_usd,33885180.577922143,18811083.540145434,15074097.037776709,80.134124148704757,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145442,18811083.540145434,7.4505805969238281e-09,3.9607397314584599e-14,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_aep_2500yr_pml_2022_usd,18811083.540145434,18811083.540145434,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_aep_2500yr_pml_2022_usd,62970835.710774675,47896738.672997966,15074097.037776709,31.472073997962639,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_aep_2500yr_pml_2022_usd,34077380.568738997,19364973.807202592,14712406.761536404,75.974317900002973,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_aep_2500yr_pml_2022_usd,34077380.568738997,19364973.807202592,14712406.761536404,75.974317900002973,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_aep_2500yr_pml_2022_usd,47896738.672997966,47896738.672997966,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_aep_2500yr_pml_2022_usd,34077380.568738997,19364973.807202592,14712406.761536404,75.974317900002973,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_tvar_99_5_2022_usd,6612167.6325961761,6612167.6325961761,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_tvar_99_5_2022_usd,779370.65408045414,779370.65408045414,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_tvar_99_5_2022_usd,2300828.0150338886,2300828.0150338886,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_tvar_99_5_2022_usd,188908.80229551677,188908.80229551677,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_tvar_99_5_2022_usd,1045615.7098698802,1045615.7098698802,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_tvar_99_5_2022_usd,68356.79141541764,68356.79141541764,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_tvar_99_5_2022_usd,462069.97615392413,462069.97615392413,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_tvar_99_5_2022_usd,22740.764521084624,22740.764521084624,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_tvar_99_5_2022_usd,6620247.4181639859,6620247.4181639859,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_tvar_99_5_2022_usd,787450.43964826362,787450.43964826362,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_tvar_99_5_2022_usd,2308907.800601698,2308907.800601698,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_tvar_99_5_2022_usd,196988.58786332633,196988.58786332633,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_tvar_99_5_2022_usd,1053695.4954376898,1053695.4954376898,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_tvar_99_5_2022_usd,76436.576983227176,76436.576983227176,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_tvar_99_5_2022_usd,470149.76172173355,470149.76172173355,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_tvar_99_5_2022_usd,30820.550088894164,30820.550088894164,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_tvar_99_5_2022_usd,16165587.687584093,16165587.687584093,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_tvar_99_5_2022_usd,10332790.709068367,10332790.709068367,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_tvar_99_5_2022_usd,11854248.070021803,11854248.070021803,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_tvar_99_5_2022_usd,9742328.8572834302,9742328.8572834302,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_tvar_99_5_2022_usd,10599035.764857795,10599035.764857795,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_tvar_99_5_2022_usd,9621776.8464033324,9621776.8464033324,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_tvar_99_5_2022_usd,10015490.031141838,10015490.031141838,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_tvar_99_5_2022_usd,9576160.8195089996,9576160.8195089996,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_tvar_99_5_2022_usd,20282113.030638579,20282113.030638579,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_tvar_99_5_2022_usd,11268944.735568805,11268944.735568805,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_tvar_99_5_2022_usd,19026900.72547457,19026900.72547457,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_tvar_99_5_2022_usd,11148392.724688707,11148392.724688707,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_tvar_99_5_2022_usd,18443354.991758615,18443354.991758615,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
I0_PHASE1_INDEPENDENT,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_tvar_99_5_2022_usd,11102776.697794372,11102776.697794372,0,0,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_tvar_99_5_2022_usd,9684118.0934229158,6612167.6325961761,3071950.4608267397,46.459052938749842,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_tvar_99_5_2022_usd,2678140.6021433836,779370.65408045414,1898769.9480629293,243.62861728521278,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_tvar_99_5_2022_usd,5044941.2636140408,2300828.0150338886,2744113.2485801522,119.26633501721052,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_02,retained_tvar_99_5_2022_usd,1192311.2583638818,188908.80229551677,1003402.4560683651,531.1570683184508,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_03,retained_tvar_99_5_2022_usd,3173291.8067793795,1045615.7098698802,2127676.0969094993,203.48547528750061,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_03,retained_tvar_99_5_2022_usd,632175.98457066028,68356.79141541764,563819.1931552426,824.81810728769096,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_04,retained_tvar_99_5_2022_usd,1997225.5988585055,462069.97615392413,1535155.6227045814,332.23444541507979,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_04,retained_tvar_99_5_2022_usd,331512.35748533241,22740.764521084624,308771.5929642478,1357.7889726528899,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_05,retained_tvar_99_5_2022_usd,9691372.6953193787,6620247.4181639859,3071125.2771553928,46.389886709205769,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_05,retained_tvar_99_5_2022_usd,2685395.2040398447,787450.43964826362,1897944.7643915811,241.02402752347822,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_06,retained_tvar_99_5_2022_usd,5052195.8655105019,2308907.800601698,2743288.0649088039,118.81323559970245,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_06,retained_tvar_99_5_2022_usd,1199565.8602603429,196988.58786332633,1002577.2723970166,508.95195669538981,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_07,retained_tvar_99_5_2022_usd,3180546.4086758406,1053695.4954376898,2126850.913238151,201.84682599925969,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_07,retained_tvar_99_5_2022_usd,639430.58646712138,76436.576983227176,562994.00948389422,736.55052555196778,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_08,retained_tvar_99_5_2022_usd,2004480.2007549664,470149.76172173355,1534330.4390332329,326.34929632089307,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_08,retained_tvar_99_5_2022_usd,338766.95938179351,30820.550088894164,307946.40929289936,999.1593544070596,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_09,retained_tvar_99_5_2022_usd,17599068.627947532,16165587.687584093,1433480.9403634388,8.8674842391558535,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_09,retained_tvar_99_5_2022_usd,10593091.136667999,10332790.709068367,260300.42759963125,2.5191686827759296,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_10,retained_tvar_99_5_2022_usd,12959891.798138658,11854248.070021803,1105643.728116855,9.3269832180492021,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_10,retained_tvar_99_5_2022_usd,9107261.7928884961,9742328.8572834302,-635067.0643949341,-6.5186371112914516,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_11,retained_tvar_99_5_2022_usd,11088242.341303993,10599035.764857795,489206.57644619793,4.6155762401351002,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_11,retained_tvar_99_5_2022_usd,8547126.5190952737,9621776.8464033324,-1074650.3273080587,-11.168938382828618,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_12,retained_tvar_99_5_2022_usd,9912176.1333831195,10015490.031141838,-103313.89775871858,-1.0315411171842588,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_12,retained_tvar_99_5_2022_usd,8246462.8920099474,9576160.8195089996,-1329697.9274990521,-13.885501220803746,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_13,retained_tvar_99_5_2022_usd,20047040.394101869,20282113.030638579,-235072.63653670996,-1.1590145276362693,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_13,retained_tvar_99_5_2022_usd,11470621.990570005,11268944.735568805,201677.25500120036,1.7896729439504224,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_14,retained_tvar_99_5_2022_usd,18175390.937267203,19026900.72547457,-851509.78820736706,-4.4752942189229223,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_14,retained_tvar_99_5_2022_usd,10910486.716776783,11148392.724688707,-237906.00791192427,-2.1339937853558819,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STANDALONE_ANNUAL_AGGREGATE,AGG_15,retained_tvar_99_5_2022_usd,16999324.729346331,18443354.991758615,-1444030.2624122836,-7.8295422012835854,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C1_ALDEA22_SUBDUCTION,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_15,retained_tvar_99_5_2022_usd,10609823.089691455,11102776.697794372,-492953.60810291767,-4.4399128391084872,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_01,retained_tvar_99_5_2022_usd,9685219.6408822108,6612167.6325961761,3073052.0082860347,46.475712338821076,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STACKED_AFTER_FROZEN_OCCURRENCE,AGG_01,retained_tvar_99_5_2022_usd,2679017.6190606467,779370.65408045414,1899646.9649801925,243.74114614586099,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
C2_GODA_ATKINSON09,STANDALONE_ANNUAL_AGGREGATE,AGG_02,retained_tvar_99_5_2022_usd,5054177.561528285,2300828.0150338886,2753349.5464943964,119.66776866865655,defined,data/metadata/phase_2/notebook_11_reinsurance_capital/notebook_11_aggregate_design_grid.csv,FULL_CATALOG_2000000_YEARS,2022_USD
