case_name,case_prefix,program,premium_multiple_of_gross_aal,expense_ratio,ceded_price_multiplier,earned_premium_2022_usd,expenses_2022_usd,retained_aal_2022_usd,expected_reinsurance_premium_2022_usd,underwriting_result_2022_usd,var99_5_economic_capital_floored_2022_usd,tvar99_5_tail_capital_2022_usd,raroc_using_var99_5_capital,raroc_using_tvar99_5_tail_capital,var_capital_informative,pricing_status
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,3.0,0.3,0.0,370330.287684497,111099.0863053491,123443.42922816567,0.0,135787.77215098223,0.0,24562773.79468258,,0.005528193732760669,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.25,0.4,0.0,154304.2865352071,61721.71461408284,123443.42922816567,0.0,-30860.857307041413,0.0,24562773.79468258,,-0.0012564076665365154,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,1.5,0.4,0.0,185165.1438422485,74066.0575368994,123443.42922816567,0.0,-12344.342922816562,0.0,24562773.79468258,,-0.0005025630666146061,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.0,0.4,0.0,246886.85845633133,98754.74338253254,123443.42922816567,0.0,24688.68584563314,0.0,24562773.79468258,,0.0010051261332292127,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,2.5,0.4,0.0,308608.5730704142,123443.42922816568,123443.42922816567,0.0,61721.71461408284,0.0,24562773.79468258,,0.0025128153330730317,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,NO_REINSURANCE,3.0,0.4,0.0,370330.287684497,148132.1150737988,123443.42922816567,0.0,98754.74338253254,0.0,24562773.79468258,,0.004020504532916851,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.2,1.0,154304.2865352071,30860.85730704142,64788.7348974147,58654.694330750965,1.4551915228366852e-11,0.0,12891662.599452093,,1.1287849892212755e-18,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.2,1.0,185165.1438422485,37033.0287684497,64788.7348974147,58654.694330750965,24688.68584563314,0.0,12891662.599452093,,0.0019150893575730433,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.2,1.0,246886.85845633133,49377.37169126627,64788.7348974147,58654.694330750965,74066.0575368994,0.0,12891662.599452093,,0.005745268072719129,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.2,1.0,308608.5730704142,61721.71461408284,64788.7348974147,58654.694330750965,123443.42922816571,0.0,12891662.599452093,,0.009575446787865217,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.2,1.0,370330.287684497,74066.0575368994,64788.7348974147,58654.694330750965,172820.80091943196,0.0,12891662.599452093,,0.013405625503011302,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.3,1.0,154304.2865352071,46291.28596056213,64788.7348974147,58654.694330750965,-15430.428653520692,0.0,12891662.599452093,,-0.0011969308484831506,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.3,1.0,185165.1438422485,55549.54315267455,64788.7348974147,58654.694330750965,6172.171461408288,0.0,12891662.599452093,,0.00047877233939326114,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.3,1.0,246886.85845633133,74066.0575368994,64788.7348974147,58654.694330750965,49377.371691266264,0.0,12891662.599452093,,0.0038301787151460856,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.3,1.0,308608.5730704142,92582.57192112425,64788.7348974147,58654.694330750965,92582.5719211243,0.0,12891662.599452093,,0.007181585090898914,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.3,1.0,370330.287684497,111099.0863053491,64788.7348974147,58654.694330750965,135787.77215098223,0.0,12891662.599452093,,0.010532991466651735,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.4,1.0,154304.2865352071,61721.71461408284,64788.7348974147,58654.694330750965,-30860.857307041413,0.0,12891662.599452093,,-0.0023938616969663034,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.4,1.0,185165.1438422485,74066.0575368994,64788.7348974147,58654.694330750965,-12344.342922816562,0.0,12891662.599452093,,-0.0009575446787865211,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.4,1.0,246886.85845633133,98754.74338253254,64788.7348974147,58654.694330750965,24688.68584563314,0.0,12891662.599452093,,0.0019150893575730433,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.4,1.0,308608.5730704142,123443.42922816568,64788.7348974147,58654.694330750965,61721.71461408284,0.0,12891662.599452093,,0.004787723393932608,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.4,1.0,370330.287684497,148132.1150737988,64788.7348974147,58654.694330750965,98754.74338253256,0.0,12891662.599452093,,0.007660357430292173,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.2,1.25,154304.2865352071,30860.85730704142,64788.7348974147,73318.3679134387,-14663.673582687727,0.0,12891662.599452093,,-0.001137454030429787,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.2,1.25,185165.1438422485,37033.0287684497,64788.7348974147,73318.3679134387,10025.012262945398,0.0,12891662.599452093,,0.0007776353271432553,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.2,1.25,246886.85845633133,49377.37169126627,64788.7348974147,73318.3679134387,59402.38395421166,0.0,12891662.599452093,,0.004607814042289341,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.2,1.25,308608.5730704142,61721.71461408284,64788.7348974147,73318.3679134387,108779.75564547797,0.0,12891662.599452093,,0.00843799275743543,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.2,1.25,370330.287684497,74066.0575368994,64788.7348974147,73318.3679134387,158157.12733674422,0.0,12891662.599452093,,0.012268171472581513,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.3,1.25,154304.2865352071,46291.28596056213,64788.7348974147,73318.3679134387,-30094.102236208433,0.0,12891662.599452093,,-0.0023343848789129386,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.3,1.25,185165.1438422485,55549.54315267455,64788.7348974147,73318.3679134387,-8491.502121279453,0.0,12891662.599452093,,-0.0006586816910365269,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.3,1.25,246886.85845633133,74066.0575368994,64788.7348974147,73318.3679134387,34713.69810857852,0.0,12891662.599452093,,0.0026927246847162976,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.3,1.25,308608.5730704142,92582.57192112425,64788.7348974147,73318.3679134387,77918.89833843656,0.0,12891662.599452093,,0.0060441310604691266,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.3,1.25,370330.287684497,111099.0863053491,64788.7348974147,73318.3679134387,121124.09856829449,0.0,12891662.599452093,,0.009395537436221948,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.4,1.25,154304.2865352071,61721.71461408284,64788.7348974147,73318.3679134387,-45524.530889729154,0.0,12891662.599452093,,-0.0035313157273960914,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.4,1.25,185165.1438422485,74066.0575368994,64788.7348974147,73318.3679134387,-27008.016505504303,0.0,12891662.599452093,,-0.002094998709216309,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.4,1.25,246886.85845633133,98754.74338253254,64788.7348974147,73318.3679134387,10025.012262945398,0.0,12891662.599452093,,0.0007776353271432553,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.4,1.25,308608.5730704142,123443.42922816568,64788.7348974147,73318.3679134387,47058.0410313951,0.0,12891662.599452093,,0.0036502693635028197,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.4,1.25,370330.287684497,148132.1150737988,64788.7348974147,73318.3679134387,84091.06979984482,0.0,12891662.599452093,,0.006522903399862385,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.2,1.5,154304.2865352071,30860.85730704142,64788.7348974147,87982.04149612645,-29327.347165375468,0.0,12891662.599452093,,-0.0022749080608595747,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.2,1.5,185165.1438422485,37033.0287684497,64788.7348974147,87982.04149612645,-4638.661319742343,0.0,12891662.599452093,,-0.00035981870328653266,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.2,1.5,246886.85845633133,49377.37169126627,64788.7348974147,87982.04149612645,44738.71037152392,0.0,12891662.599452093,,0.003470360011859553,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.2,1.5,308608.5730704142,61721.71461408284,64788.7348974147,87982.04149612645,94116.08206279023,0.0,12891662.599452093,,0.007300538727005642,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.2,1.5,370330.287684497,74066.0575368994,64788.7348974147,87982.04149612645,143493.45375405648,0.0,12891662.599452093,,0.011130717442151727,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.3,1.5,154304.2865352071,46291.28596056213,64788.7348974147,87982.04149612645,-44757.775818896174,0.0,12891662.599452093,,-0.0034718389093427266,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.3,1.5,185165.1438422485,55549.54315267455,64788.7348974147,87982.04149612645,-23155.175703967194,0.0,12891662.599452093,,-0.0017961357214663148,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.3,1.5,246886.85845633133,74066.0575368994,64788.7348974147,87982.04149612645,20050.02452589078,0.0,12891662.599452093,,0.0015552706542865096,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.3,1.5,308608.5730704142,92582.57192112425,64788.7348974147,87982.04149612645,63255.224755748815,0.0,12891662.599452093,,0.004906677030039338,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.3,1.5,370330.287684497,111099.0863053491,64788.7348974147,87982.04149612645,106460.42498560675,0.0,12891662.599452093,,0.00825808340579216,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.4,1.5,154304.2865352071,61721.71461408284,64788.7348974147,87982.04149612645,-60188.204472416895,0.0,12891662.599452093,,-0.004668769757825879,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.4,1.5,185165.1438422485,74066.0575368994,64788.7348974147,87982.04149612645,-41671.690088192045,0.0,12891662.599452093,,-0.003232452739646097,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.4,1.5,246886.85845633133,98754.74338253254,64788.7348974147,87982.04149612645,-4638.661319742343,0.0,12891662.599452093,,-0.00035981870328653266,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.4,1.5,308608.5730704142,123443.42922816568,64788.7348974147,87982.04149612645,32394.36744870736,0.0,12891662.599452093,,0.0025128153330730317,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.4,1.5,370330.287684497,148132.1150737988,64788.7348974147,87982.04149612645,69427.39621715707,0.0,12891662.599452093,,0.005385449369432597,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.2,2.0,154304.2865352071,30860.85730704142,64788.7348974147,117309.38866150193,-58654.69433075095,0.0,12891662.599452093,,-0.004549816121719151,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.2,2.0,185165.1438422485,37033.0287684497,64788.7348974147,117309.38866150193,-33966.008485117825,0.0,12891662.599452093,,-0.002634726764146109,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.2,2.0,246886.85845633133,49377.37169126627,64788.7348974147,117309.38866150193,15411.363206148439,0.0,12891662.599452093,,0.0011954519509999768,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.2,2.0,308608.5730704142,61721.71461408284,64788.7348974147,117309.38866150193,64788.734897414746,0.0,12891662.599452093,,0.005025630666146066,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.2,2.0,370330.287684497,74066.0575368994,64788.7348974147,117309.38866150193,114166.106588681,0.0,12891662.599452093,,0.00885580938129215,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.3,2.0,154304.2865352071,46291.28596056213,64788.7348974147,117309.38866150193,-74085.12298427166,0.0,12891662.599452093,,-0.005746746970202303,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.3,2.0,185165.1438422485,55549.54315267455,64788.7348974147,117309.38866150193,-52482.522869342676,0.0,12891662.599452093,,-0.004071043782325891,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.3,2.0,246886.85845633133,74066.0575368994,64788.7348974147,117309.38866150193,-9277.3226394847,0.0,12891662.599452093,,-0.0007196374065730664,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.3,2.0,308608.5730704142,92582.57192112425,64788.7348974147,117309.38866150193,33927.87759037333,0.0,12891662.599452093,,0.0026317689691797625,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.3,2.0,370330.287684497,111099.0863053491,64788.7348974147,117309.38866150193,77133.07782023126,0.0,12891662.599452093,,0.005983175344932584,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.25,0.4,2.0,154304.2865352071,61721.71461408284,64788.7348974147,117309.38866150193,-89515.55163779238,0.0,12891662.599452093,,-0.006943677818685455,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,1.5,0.4,2.0,185165.1438422485,74066.0575368994,64788.7348974147,117309.38866150193,-70999.03725356753,0.0,12891662.599452093,,-0.005507360800505673,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.0,0.4,2.0,246886.85845633133,98754.74338253254,64788.7348974147,117309.38866150193,-33966.008485117825,0.0,12891662.599452093,,-0.002634726764146109,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,2.5,0.4,2.0,308608.5730704142,123443.42922816568,64788.7348974147,117309.38866150193,3067.0202833318763,0.0,12891662.599452093,,0.00023790727221345578,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,FROZEN_OCCURRENCE_XOL,3.0,0.4,2.0,370330.287684497,148132.1150737988,64788.7348974147,117309.38866150193,40100.04905178159,0.0,12891662.599452093,,0.0031105413085730214,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.2,1.0,154304.2865352071,30860.85730704142,64858.24923964607,58585.17998851959,2.1827872842550278e-11,0.0,12905494.563408304,,1.6913627552438098e-18,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.2,1.0,185165.1438422485,37033.0287684497,64858.24923964607,58585.17998851959,24688.685845633147,0.0,12905494.563408304,,0.0019130367863339703,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.2,1.0,246886.85845633133,49377.37169126627,64858.24923964607,58585.17998851959,74066.0575368994,0.0,12905494.563408304,,0.005739110359001908,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.2,1.0,308608.5730704142,61721.71461408284,64858.24923964607,58585.17998851959,123443.42922816571,0.0,12905494.563408304,,0.00956518393166985,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.2,1.0,370330.287684497,74066.0575368994,64858.24923964607,58585.17998851959,172820.80091943196,0.0,12905494.563408304,,0.013391257504337787,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.3,1.0,154304.2865352071,46291.28596056213,64858.24923964607,58585.17998851959,-15430.428653520685,0.0,12905494.563408304,,-0.001195647991458729,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.3,1.0,185165.1438422485,55549.54315267455,64858.24923964607,58585.17998851959,6172.171461408296,0.0,12905494.563408304,,0.0004782591965834933,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.3,1.0,246886.85845633133,74066.0575368994,64858.24923964607,58585.17998851959,49377.37169126627,0.0,12905494.563408304,,0.003826073572667939,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.3,1.0,308608.5730704142,92582.57192112425,64858.24923964607,58585.17998851959,92582.5719211243,0.0,12905494.563408304,,0.007173887948752389,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.3,1.0,370330.287684497,111099.0863053491,64858.24923964607,58585.17998851959,135787.77215098226,0.0,12905494.563408304,,0.010521702324836834,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.4,1.0,154304.2865352071,61721.71461408284,64858.24923964607,58585.17998851959,-30860.857307041406,0.0,12905494.563408304,,-0.002391295982917461,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.4,1.0,185165.1438422485,74066.0575368994,64858.24923964607,58585.17998851959,-12344.342922816555,0.0,12905494.563408304,,-0.0009565183931669837,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.4,1.0,246886.85845633133,98754.74338253254,64858.24923964607,58585.17998851959,24688.685845633147,0.0,12905494.563408304,,0.0019130367863339703,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.4,1.0,308608.5730704142,123443.42922816568,64858.24923964607,58585.17998851959,61721.71461408285,0.0,12905494.563408304,,0.004782591965834924,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.4,1.0,370330.287684497,148132.1150737988,64858.24923964607,58585.17998851959,98754.74338253256,0.0,12905494.563408304,,0.0076521471453358785,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.2,1.25,154304.2865352071,30860.85730704142,64858.24923964607,73231.47498564949,-14646.29499712988,0.0,12905494.563408304,,-0.0011348883163809444,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.2,1.25,185165.1438422485,37033.0287684497,64858.24923964607,73231.47498564949,10042.390848503244,0.0,12905494.563408304,,0.0007781484699530243,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.2,1.25,246886.85845633133,49377.37169126627,64858.24923964607,73231.47498564949,59419.762539769494,0.0,12905494.563408304,,0.004604222042620961,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.2,1.25,308608.5730704142,61721.71461408284,64858.24923964607,73231.47498564949,108797.1342310358,0.0,12905494.563408304,,0.008430295615288902,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.2,1.25,370330.287684497,74066.0575368994,64858.24923964607,73231.47498564949,158174.50592230205,0.0,12905494.563408304,,0.01225636918795684,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.3,1.25,154304.2865352071,46291.28596056213,64858.24923964607,73231.47498564949,-30076.723650650587,0.0,12905494.563408304,,-0.002330536307839675,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.3,1.25,185165.1438422485,55549.54315267455,64858.24923964607,73231.47498564949,-8474.123535721606,0.0,12905494.563408304,,-0.0006566291197974527,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.3,1.25,246886.85845633133,74066.0575368994,64858.24923964607,73231.47498564949,34731.07669413637,0.0,12905494.563408304,,0.002691185256286993,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.3,1.25,308608.5730704142,92582.57192112425,64858.24923964607,73231.47498564949,77936.27692399439,0.0,12905494.563408304,,0.006038999632371441,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.3,1.25,370330.287684497,111099.0863053491,64858.24923964607,73231.47498564949,121141.47715385235,0.0,12905494.563408304,,0.009386814008455886,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.4,1.25,154304.2865352071,61721.71461408284,64858.24923964607,73231.47498564949,-45507.15230417131,0.0,12905494.563408304,,-0.0035261842992984067,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.4,1.25,185165.1438422485,74066.0575368994,64858.24923964607,73231.47498564949,-26990.637919946457,0.0,12905494.563408304,,-0.0020914067095479296,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.4,1.25,246886.85845633133,98754.74338253254,64858.24923964607,73231.47498564949,10042.390848503244,0.0,12905494.563408304,,0.0007781484699530243,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.4,1.25,308608.5730704142,123443.42922816568,64858.24923964607,73231.47498564949,47075.419616952946,0.0,12905494.563408304,,0.0036477036494539784,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.4,1.25,370330.287684497,148132.1150737988,64858.24923964607,73231.47498564949,84108.44838540265,0.0,12905494.563408304,,0.006517258828954932,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.2,1.5,154304.2865352071,30860.85730704142,64858.24923964607,87877.76998277938,-29292.589994259775,0.0,12905494.563408304,,-0.0022697766327618896,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.2,1.5,185165.1438422485,37033.0287684497,64858.24923964607,87877.76998277938,-4603.904148626651,0.0,12905494.563408304,,-0.0003567398464279212,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.2,1.5,246886.85845633133,49377.37169126627,64858.24923964607,87877.76998277938,44773.4675426396,0.0,12905494.563408304,,0.003469333726240016,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.2,1.5,308608.5730704142,61721.71461408284,64858.24923964607,87877.76998277938,94150.8392339059,0.0,12905494.563408304,,0.007295407298907958,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.2,1.5,370330.287684497,74066.0575368994,64858.24923964607,87877.76998277938,143528.21092517214,0.0,12905494.563408304,,0.011121480871575894,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.3,1.5,154304.2865352071,46291.28596056213,64858.24923964607,87877.76998277938,-44723.01864778048,0.0,12905494.563408304,,-0.0034654246242206204,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.5,0.3,1.5,185165.1438422485,55549.54315267455,64858.24923964607,87877.76998277938,-23120.4185328515,0.0,12905494.563408304,,-0.0017915174361783982,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.0,0.3,1.5,246886.85845633133,74066.0575368994,64858.24923964607,87877.76998277938,20084.781697006474,0.0,12905494.563408304,,0.0015562969399060473,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,2.5,0.3,1.5,308608.5730704142,92582.57192112425,64858.24923964607,87877.76998277938,63289.98192686449,0.0,12905494.563408304,,0.004904111315990496,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,3.0,0.3,1.5,370330.287684497,111099.0863053491,64858.24923964607,87877.76998277938,106495.18215672245,0.0,12905494.563408304,,0.008251925692074941,False,assumption grid; not a central estimate
C1_ALDEA22_SUBDUCTION,c1,STANDALONE_AGGREGATE,1.25,0.4,1.5,154304.2865352071,61721.71461408284,64858.24923964607,87877.76998277938,-60153.4473013012,0.0,12905494.563408304,,-0.004661072615679353,False,assumption grid; not a central estimate
