design_id,case_name,case_prefix,structure,application_order,calibration_basis,attachment_return_period_years,exhaustion_return_period_years,attachment_order_statistic_rank,exhaustion_order_statistic_rank,attachment_2022_usd,limit_2022_usd,exhaustion_2022_usd,participation,aggregate_trigger_years,aggregate_exhaustion_years,retained_aep_2500yr_pml_2022_usd,tvar99_5_capital_relief_per_expected_ceded_dollar,catalog_years,gross_aal_2022_usd,ceded_aal_2022_usd,retained_aal_2022_usd,gross_annual_standard_deviation_2022_usd,ceded_annual_standard_deviation_2022_usd,retained_annual_standard_deviation_2022_usd,maximum_gross_aep_2022_usd,maximum_ceded_aep_2022_usd,maximum_retained_aep_2022_usd,ceded_share_of_gross_aal,tail_count_99,gross_var_99_2022_usd,ceded_var_99_2022_usd,retained_var_99_2022_usd,gross_tvar_99_2022_usd,ceded_tvar_99_2022_usd,retained_tvar_99_2022_usd,gross_var_economic_capital_99_2022_usd,retained_var_economic_capital_99_2022_usd,gross_var_economic_capital_floored_99_2022_usd,retained_var_economic_capital_floored_99_2022_usd,gross_tvar_tail_capital_99_2022_usd,retained_tvar_tail_capital_99_2022_usd,var_capital_relief_99_2022_usd,tvar_capital_relief_99_2022_usd,var_capital_informative_99,tail_count_99_5,gross_var_99_5_2022_usd,ceded_var_99_5_2022_usd,retained_var_99_5_2022_usd,gross_tvar_99_5_2022_usd,ceded_tvar_99_5_2022_usd,retained_tvar_99_5_2022_usd,gross_var_economic_capital_99_5_2022_usd,retained_var_economic_capital_99_5_2022_usd,gross_var_economic_capital_floored_99_5_2022_usd,retained_var_economic_capital_floored_99_5_2022_usd,gross_tvar_tail_capital_99_5_2022_usd,retained_tvar_tail_capital_99_5_2022_usd,var_capital_relief_99_5_2022_usd,tvar_capital_relief_99_5_2022_usd,var_capital_informative_99_5
AGG_08,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,250,10000,8000,200,9953.902420044236,122746204.78567123,122756158.68809128,1.0,7169,476,9953.902420044411,198.9800019998001,2000000,123443.42922816567,113420.02598429045,10023.403243875211,3463423.9535431596,2975069.540228121,832177.08625315,288445783.43630344,122746204.78567123,165699578.6506322,0.9188016461747143,20001,0.0,0.0,0.0,12343725.736529741,11341435.526652712,1002290.2098770271,-123443.42922816567,-10023.403243875211,0.0,0.0,12220282.307301575,992266.8066331518,-113420.02598429046,11228015.500668423,False,10001,0.0,0.0,0.0,24686217.223910745,22681737.023155775,2004480.2007549664,-123443.42922816567,-10023.403243875211,0.0,0.0,24562773.79468258,1994456.7975110912,-113420.02598429046,22568316.99717149,False
AGG_08,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,250,10000,8000,200,9953.902420044236,122746204.78567123,122756158.68809128,1.0,7169,104,9953.902420044236,198.98000199980004,2000000,123443.42922816567,121749.42504777701,1694.0041803886588,3463423.9535431596,3360664.2711832575,295255.08908010216,288445783.43630344,212145543.1261144,103861595.33571404,0.9862770809999327,20001,0.0,0.0,0.0,12343725.736529741,12174333.788088297,169391.9484414438,-123443.42922816567,-1694.0041803886588,0.0,0.0,12220282.307301575,167697.94426105512,-121749.42504777701,12052584.36304052,False,10001,0.0,0.0,0.0,24686217.223910745,24347450.264528953,338766.9593817935,-123443.42922816567,-1694.0041803886588,0.0,0.0,24562773.79468258,337072.95520140487,-121749.42504777701,24225700.839481175,False
AGG_09,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,500,1000,4000,2000,18811083.540145434,29085655.132852532,47896738.67299797,1.0,3236,1827,65878285.1646956,198.9800019998001,2000000,123443.42922816567,35439.28655411404,88004.14267405162,3463423.9535431596,965728.8600290535,2630330.2527949573,288445783.43630344,29085655.132852532,259360128.3034509,0.28708929082495044,20001,0.0,0.0,0.0,12343725.736529741,3543751.4678380117,8799974.26869173,-123443.42922816567,-88004.14267405162,0.0,0.0,12220282.307301575,8711970.126017679,-35439.28655411405,3508312.181283897,False,10001,0.0,0.0,0.0,24686217.223910745,7087148.595963211,17599068.62794753,-123443.42922816567,-88004.14267405162,0.0,0.0,24562773.79468258,17511064.48527348,-35439.28655411405,7051709.309409101,False
AGG_09,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,500,1000,4000,2000,18811083.540145434,29085655.132852532,47896738.67299797,1.0,3003,605,18811083.540145434,198.98000199980004,2000000,123443.42922816567,70472.67699925735,52970.75222890833,3463423.9535431596,2180742.571810461,1468150.494161418,288445783.43630344,152761621.76268882,197522144.98853275,0.5708904673168124,20001,0.0,0.0,0.0,12343725.736529741,7046915.354158026,5296810.382371714,-123443.42922816567,-52970.75222890833,0.0,0.0,12220282.307301575,5243839.630142806,-70472.67699925734,6976442.677158769,False,10001,0.0,0.0,0.0,24686217.223910745,14093126.087242743,10593091.136667999,-123443.42922816567,-52970.75222890833,0.0,0.0,24562773.79468258,10540120.38443909,-70472.67699925734,14022653.41024349,False
AGG_10,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,500,2500,4000,800,18811083.540145434,61937309.51588551,80748393.05603094,1.0,3236,1050,33026630.78166262,198.9800019998001,2000000,123443.42922816567,58637.49029157331,64805.93893659235,3463423.9535431596,1724082.963534149,1923372.2259905906,288445783.43630344,61937309.51588551,226508473.92041793,0.475015079038279,20001,0.0,0.0,0.0,12343725.736529741,5863455.856364512,6480269.880165228,-123443.42922816567,-64805.93893659235,0.0,0.0,12220282.307301575,6415463.941228636,-58637.49029157332,5804818.36607294,False,10001,0.0,0.0,0.0,24686217.223910745,11726325.425772084,12959891.798138658,-123443.42922816567,-64805.93893659235,0.0,0.0,24562773.79468258,12895085.859202065,-58637.49029157332,11667687.935480516,False
AGG_10,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,500,2500,4000,800,18811083.540145434,61937309.51588551,80748393.05603094,1.0,3003,324,18811083.540145434,198.98000199980012,2000000,123443.42922816567,77902.56663282673,45540.86259533892,3463423.9535431596,2515815.4321618453,1124887.076253385,288445783.43630344,185613276.1457218,164670490.60549977,0.6310790871568882,20001,0.0,0.0,0.0,12343725.736529741,7789867.169924177,4553858.566605562,-123443.42922816567,-45540.86259533892,0.0,0.0,12220282.307301575,4508317.704010223,-77902.56663282675,7711964.603291352,False,10001,0.0,0.0,0.0,24686217.223910745,15578955.431022245,9107261.792888496,-123443.42922816567,-45540.86259533892,0.0,0.0,24562773.79468258,9061720.930293158,-77902.56663282675,15501052.864389423,False
AGG_11,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,500,5000,4000,400,18811083.540145434,83545364.02228433,102356447.56242976,1.0,3236,696,18811083.540145442,198.9800019998001,2000000,123443.42922816567,67996.67340047505,55446.75582769062,3463423.9535431596,2078107.1196431885,1573127.826433738,288445783.43630344,83545364.02228433,204900419.4140191,0.5508326674463486,20001,0.0,0.0,0.0,12343725.736529741,6799327.373678819,5544398.362850918,-123443.42922816567,-55446.75582769062,0.0,0.0,12220282.307301575,5488951.607023228,-67996.67340047505,6731330.700278347,False,10001,0.0,0.0,0.0,24686217.223910745,13597974.882606747,11088242.341303993,-123443.42922816567,-55446.75582769062,0.0,0.0,24562773.79468258,11032795.585476302,-67996.67340047505,13529978.20920628,False
AGG_11,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,500,5000,4000,400,18811083.540145434,83545364.02228433,102356447.56242976,1.0,3003,203,18811083.540145434,198.98000199980007,2000000,123443.42922816567,80703.52306942975,42739.906158735925,3463423.9535431596,2660651.385744286,983674.9529290395,288445783.43630344,193344413.48838902,143062436.09910095,0.653769289900899,20001,0.0,0.0,0.0,12343725.736529741,8069948.809502498,4273776.92702724,-123443.42922816567,-42739.906158735925,0.0,0.0,12220282.307301575,4231037.020868504,-80703.52306942974,7989245.286433071,False,10001,0.0,0.0,0.0,24686217.223910745,16139090.704815466,8547126.519095274,-123443.42922816567,-42739.906158735925,0.0,0.0,24562773.79468258,8504386.612936538,-80703.52306942974,16058387.181746043,False
AGG_12,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,500,10000,4000,200,18811083.540145434,103945075.14794585,122756158.68809128,1.0,3236,476,18811083.540145434,198.98000199980007,2000000,123443.42922816567,73877.59247318338,49565.836754982294,3463423.9535431596,2326530.8197028977,1316899.0308439191,288445783.43630344,103945075.14794585,184500708.2883576,0.5984732677559721,20001,0.0,0.0,0.0,12343725.736529741,7387389.877824445,4956335.858705293,-123443.42922816567,-49565.836754982294,0.0,0.0,12220282.307301575,4906770.021950311,-73877.59247318338,7313512.285351264,False,10001,0.0,0.0,0.0,24686217.223910745,14774041.09052762,9912176.13338312,-123443.42922816567,-49565.836754982294,0.0,0.0,24562773.79468258,9862610.296628138,-73877.59247318338,14700163.498054443,False
AGG_12,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,500,10000,4000,200,18811083.540145434,103945075.14794585,122756158.68809128,1.0,3003,104,18811083.540145434,198.98000199980007,2000000,123443.42922816567,82206.99153666993,41236.43769149574,3463423.9535431596,2746493.352561655,903512.2735214853,288445783.43630344,193344413.48838902,122662724.97343946,0.6659487025811904,20001,0.0,0.0,0.0,12343725.736529741,8220288.139260028,4123437.5972697106,-123443.42922816567,-41236.43769149574,0.0,0.0,12220282.307301575,4082201.159578215,-82206.99153666993,8138081.14772336,False,10001,0.0,0.0,0.0,24686217.223910745,16439754.33190079,8246462.892009947,-123443.42922816567,-41236.43769149574,0.0,0.0,24562773.79468258,8205226.454318452,-82206.99153666993,16357547.340364128,False
AGG_13,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,1000,2500,2000,800,47896738.67299797,32851654.383032978,80748393.05603094,1.0,1827,1050,62112285.91451515,198.98000199980024,2000000,123443.42922816567,23198.203737459273,100245.22549070639,3463423.9535431596,831867.8875978341,2725473.0435799477,288445783.43630344,32851654.383032978,255594129.05327046,0.18792578821332856,20001,0.0,0.0,0.0,12343725.736529741,2319704.388526501,10024021.348003238,-123443.42922816567,-100245.22549070639,0.0,0.0,12220282.307301575,9923776.122512532,-23198.203737459276,2296506.184789043,False,10001,0.0,0.0,0.0,24686217.223910745,4639176.829808874,20047040.39410187,-123443.42922816567,-100245.22549070639,0.0,0.0,24562773.79468258,19946795.16861116,-23198.203737459276,4615978.62607142,False
AGG_13,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,1000,2500,2000,800,47896738.67299797,32851654.383032978,80748393.05603094,1.0,605,324,33274085.978361294,198.98000199980007,2000000,123443.42922816567,66084.58396432037,57358.84526384531,3463423.9535431596,2030694.5834501921,1538304.3693653936,288445783.43630344,156527621.01286927,193756145.7383523,0.5353430666785306,20001,0.0,0.0,0.0,12343725.736529741,6608127.990032533,5735597.746497205,-123443.42922816567,-57358.84526384531,0.0,0.0,12220282.307301575,5678238.90123336,-66084.58396432037,6542043.406068215,False,10001,0.0,0.0,0.0,24686217.223910745,13215595.233340736,11470621.990570005,-123443.42922816567,-57358.84526384531,0.0,0.0,24562773.79468258,11413263.145306159,-66084.58396432037,13149510.649376422,False
AGG_14,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,1000,5000,2000,400,47896738.67299797,54459708.88943179,102356447.56242976,1.0,1827,696,47896738.67299797,198.98000199980027,2000000,123443.42922816567,32557.386846361,90886.04238180465,3463423.9535431596,1222415.1255045256,2379033.663265788,288445783.43630344,54459708.88943179,233986074.54687166,0.26374337662139813,20001,0.0,0.0,0.0,12343725.736529741,3255575.9058408076,9088149.830688931,-123443.42922816567,-90886.04238180465,0.0,0.0,12220282.307301575,8997263.788307127,-32557.386846361012,3223018.5189944487,False,10001,0.0,0.0,0.0,24686217.223910745,6510826.286643535,18175390.937267203,-123443.42922816567,-90886.04238180465,0.0,0.0,24562773.79468258,18084504.8948854,-32557.386846361012,6478268.8997971825,False
AGG_14,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,1000,5000,2000,400,47896738.67299797,54459708.88943179,102356447.56242976,1.0,605,203,33274085.978361294,198.98000199980004,2000000,123443.42922816567,68885.54040092338,54557.8888272423,3463423.9535431596,2170389.342124618,1380491.4736794317,288445783.43630344,164258758.35553646,172148091.2319535,0.5580332694225413,20001,0.0,0.0,0.0,12343725.736529741,6888209.629610856,5455516.106918884,-123443.42922816567,-54557.8888272423,0.0,0.0,12220282.307301575,5400958.2180916425,-68885.54040092338,6819324.089209933,False,10001,0.0,0.0,0.0,24686217.223910745,13775730.50713396,10910486.716776783,-123443.42922816567,-54557.8888272423,0.0,0.0,24562773.79468258,10855928.82794954,-68885.54040092338,13706844.96673304,False
AGG_15,C1_ALDEA22_SUBDUCTION,c1,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,1000,10000,2000,200,47896738.67299797,74859420.01509331,122756158.68809128,1.0,1827,476,47896738.67299797,198.9800019998002,2000000,123443.42922816567,38438.30591906933,85005.12330909635,3463423.9535431596,1498943.3800195367,2139534.7936445833,288445783.43630344,74859420.01509331,213586363.4212101,0.31138397693102154,20001,0.0,0.0,0.0,12343725.736529741,3843638.4099864345,8500087.326543305,-123443.42922816567,-85005.12330909635,0.0,0.0,12220282.307301575,8415082.203234209,-38438.30591906932,3805200.1040673666,False,10001,0.0,0.0,0.0,24686217.223910745,7686892.49456441,16999324.72934633,-123443.42922816567,-85005.12330909635,0.0,0.0,24562773.79468258,16914319.606037233,-38438.30591906932,7648454.188645348,False
AGG_15,C1_ALDEA22_SUBDUCTION,c1,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,1000,10000,2000,200,47896738.67299797,74859420.01509331,122756158.68809128,1.0,605,104,33274085.978361294,198.98000199980012,2000000,123443.42922816567,70389.00886816354,53054.42036000212,3463423.9535431596,2255510.2839172673,1291143.49687851,288445783.43630344,164258758.35553646,151748380.10629198,0.5702126821028326,20001,0.0,0.0,0.0,12343725.736529741,7038548.959368386,5305176.777161354,-123443.42922816567,-53054.42036000212,0.0,0.0,12220282.307301575,5252122.356801352,-70389.00886816354,6968159.950500223,False,10001,0.0,0.0,0.0,24686217.223910745,14076394.134219287,10609823.089691455,-123443.42922816567,-53054.42036000212,0.0,0.0,24562773.79468258,10556768.669331452,-70389.00886816354,14006005.12535113,False
AGG_01,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,100,1000,20000,2000,0.0,47896738.67299797,47896738.67299797,1.0,7343,1832,47925751.420809686,198.9800019998,2000000,123335.6774168985,74904.73660266699,48430.94081423149,3464107.252358269,1711088.4127514502,2107155.1156917103,287606602.9156662,47896738.67299797,239709864.24266827,0.60732415933043,20001,0.0,0.0,0.0,12332951.094135143,7490099.155308934,4842851.938826208,-123335.6774168985,-48430.94081423149,0.0,0.0,12209615.416718245,4794420.9980119765,-74904.736602667,7415194.418706268,False,10001,0.0,0.0,0.0,24664669.01647805,14979449.37559584,9685219.64088221,-123335.6774168985,-48430.94081423149,0.0,0.0,24541333.339061152,9636788.70006798,-74904.736602667,14904544.638993172,False
AGG_01,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,100,1000,20000,2000,0.0,47896738.67299797,47896738.67299797,1.0,7343,608,0.0,198.98000199980004,2000000,123335.6774168985,109939.24981278573,13396.427604112763,3464107.252358269,2840867.8922430123,993429.5054340026,287606602.9156662,171572705.30283427,177871880.9277501,0.8913823811188853,20001,0.0,0.0,0.0,12332951.094135143,10993375.312512947,1339575.7816221954,-123335.6774168985,-13396.427604112763,0.0,0.0,12209615.416718245,1326179.3540180826,-109939.24981278574,10883436.062700162,False,10001,0.0,0.0,0.0,24664669.01647805,21985651.397417404,2679017.6190606467,-123335.6774168985,-13396.427604112763,0.0,0.0,24541333.339061152,2665621.191456534,-109939.24981278574,21875712.14760462,False
AGG_02,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,100,2500,20000,800,0.0,80748393.05603094,80748393.05603094,1.0,7343,1057,15074097.037776709,198.98000199980004,2000000,123335.6774168985,98062.26252047629,25273.41489642219,3464107.252358269,2415350.650351067,1445510.8952663294,287606602.9156662,80748393.05603094,206858209.8596353,0.7950843144032592,20001,0.0,0.0,0.0,12332951.094135143,9805735.965249369,2527215.1288857744,-123335.6774168985,-25273.41489642219,0.0,0.0,12209615.416718245,2501941.7139893523,-98062.2625204763,9707673.702728892,False,10001,0.0,0.0,0.0,24664669.01647805,19610491.45494977,5054177.561528285,-123335.6774168985,-25273.41489642219,0.0,0.0,24541333.339061152,5028904.146631863,-98062.2625204763,19512429.19242929,False
AGG_02,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,100,2500,20000,800,0.0,80748393.05603094,80748393.05603094,1.0,7343,325,0.0,198.98000199980004,2000000,123335.6774168985,117362.43354066006,5973.2438762384145,3464107.252358269,3149838.352717911,612670.3252876503,287606602.9156662,204424359.68586725,145020226.54471713,0.9515692133749124,20001,0.0,0.0,0.0,12332951.094135143,11735656.571237447,597294.5228976965,-123335.6774168985,-5973.2438762384145,0.0,0.0,12209615.416718245,591321.279021458,-117362.43354066009,11618294.137696786,False,10001,0.0,0.0,0.0,24664669.01647805,23470139.6941626,1194529.3223154512,-123335.6774168985,-5973.2438762384145,0.0,0.0,24541333.339061152,1188556.0784392129,-117362.43354066009,23352777.26062194,False
AGG_03,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,100,5000,20000,400,0.0,102356447.56242976,102356447.56242976,1.0,7343,704,0.0,198.98000199980007,2000000,123335.6774168985,107435.15973038205,15900.517686516434,3464107.252358269,2744855.1020723963,1101900.6598565818,287606602.9156662,102356447.56242976,185250155.35323647,0.8710793338997148,20001,0.0,0.0,0.0,12332951.094135143,10742978.824097002,1589972.2700381416,-123335.6774168985,-15900.517686516434,0.0,0.0,12209615.416718245,1574071.7523516251,-107435.15973038206,10635543.66436662,False,10001,0.0,0.0,0.0,24664669.01647805,21484883.45773064,3179785.558747412,-123335.6774168985,-15900.517686516434,0.0,0.0,24541333.339061152,3163885.0410608957,-107435.15973038206,21377448.298000257,False
AGG_03,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,100,5000,20000,400,0.0,102356447.56242976,102356447.56242976,1.0,7343,195,0.0,198.98000199980004,2000000,123335.6774168985,120145.71986044214,3189.9575564563447,3464107.252358269,3281875.5612542313,427162.9791888314,287606602.9156662,218163223.2900432,123412172.03831834,0.9741359708458593,20001,0.0,0.0,0.0,12332951.094135143,12013971.287479842,318979.80665530165,-123335.6774168985,-3189.9575564563447,0.0,0.0,12209615.416718245,315789.8490988453,-120145.71986044216,11893825.5676194,False,10001,0.0,0.0,0.0,24664669.01647805,24026741.29795864,637927.7185194169,-123335.6774168985,-3189.9575564563447,0.0,0.0,24541333.339061152,634737.7609629605,-120145.71986044216,23906595.578098193,False
AGG_04,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,100,10000,20000,200,0.0,122756158.68809128,122756158.68809128,1.0,7343,474,0.0,198.98000199980004,2000000,123335.6774168985,113335.95929806336,9999.718118835133,3464107.252358269,2975441.8895214098,833065.0063170472,287606602.9156662,122756158.68809128,164850444.22757494,0.9189227454029043,20001,0.0,0.0,0.0,12332951.094135143,11333029.27834242,999921.8157927237,-123335.6774168985,-9999.718118835133,0.0,0.0,12209615.416718245,989922.0976738886,-113335.95929806336,11219693.319044355,False,10001,0.0,0.0,0.0,24664669.01647805,22664925.367075965,1999743.6494020864,-123335.6774168985,-9999.718118835133,0.0,0.0,24541333.339061152,1989743.9312832511,-113335.95929806336,22551589.4077779,False
AGG_04,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,100,10000,20000,200,0.0,122756158.68809128,122756158.68809128,1.0,7343,109,0.0,198.9800019998,2000000,123335.6774168985,121681.27414857526,1654.4032683232356,3464107.252358269,3361998.1277051144,294226.5630474898,287606602.9156662,218163223.2900432,103012460.91265678,0.9865861743903102,20001,0.0,0.0,0.0,12332951.094135143,12167519.038905581,165432.05522956204,-123335.6774168985,-1654.4032683232356,0.0,0.0,12209615.416718245,163777.65196123882,-121681.27414857526,12045837.764757005,False,10001,0.0,0.0,0.0,24664669.01647805,24333821.447570298,330847.5689077563,-123335.6774168985,-1654.4032683232356,0.0,0.0,24541333.339061152,329193.1656394331,-121681.27414857526,24212140.17342172,False
AGG_05,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,250,1000,8000,2000,9953.902420044236,47886784.77057792,47896738.67299797,1.0,7166,1832,47935705.32322973,198.9800019998001,2000000,123335.6774168985,74868.47055804,48467.20685885847,3464107.252358269,1710654.3079478876,2107383.135769105,287606602.9156662,47886784.77057792,239719818.14508832,0.6070301159085547,20001,0.0,0.0,0.0,12332951.094135143,7486472.732167392,4846478.361967748,-123335.6774168985,-48467.20685885847,0.0,0.0,12209615.416718245,4798011.15510889,-74868.47055804002,7411604.261609355,False,10001,0.0,0.0,0.0,24664669.01647805,14972196.89191881,9692472.124559237,-123335.6774168985,-48467.20685885847,0.0,0.0,24541333.339061152,9644004.917700378,-74868.47055804002,14897328.421360774,False
AGG_05,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,250,1000,8000,2000,9953.902420044236,47886784.77057792,47896738.67299797,1.0,7166,608,9953.902420044411,198.98000199980007,2000000,123335.6774168985,109902.98376815872,13432.69364873975,3464107.252358269,2840484.1254793922,993563.4164359693,287606602.9156662,171562751.40041423,177881834.83017015,0.8910883376970099,20001,0.0,0.0,0.0,12332951.094135143,10989748.889371404,1343202.204763737,-123335.6774168985,-13432.69364873975,0.0,0.0,12209615.416718245,1329769.5111149973,-109902.98376815875,10879845.905603247,False,10001,0.0,0.0,0.0,24664669.01647805,21978398.913740374,2686270.102737677,-123335.6774168985,-13432.69364873975,0.0,0.0,24541333.339061152,2672837.409088937,-109902.98376815875,21868495.929972216,False
AGG_06,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,250,2500,8000,800,9953.902420044236,80738439.1536109,80748393.05603094,1.0,7166,1057,15084050.940196753,198.98000199980007,2000000,123335.6774168985,98025.9964758493,25309.68094104917,3464107.252358269,2414948.039473499,1445684.4094853946,287606602.9156662,80738439.1536109,206868163.76205534,0.7947902709813839,20001,0.0,0.0,0.0,12332951.094135143,9802109.542107828,2530841.5520273163,-123335.6774168985,-25309.68094104917,0.0,0.0,12209615.416718245,2505531.8710862673,-98025.99647584933,9704083.545631977,False,10001,0.0,0.0,0.0,24664669.01647805,19603238.97127274,5061430.045205315,-123335.6774168985,-25309.68094104917,0.0,0.0,24541333.339061152,5036120.364264266,-98025.99647584933,19505212.974796887,False
AGG_06,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,250,2500,8000,800,9953.902420044236,80738439.1536109,80748393.05603094,1.0,7166,325,9953.902420044411,198.98000199980004,2000000,123335.6774168985,117326.16749603309,6009.509920865402,3464107.252358269,3149468.8589192205,612767.3023483069,287606602.9156662,204414405.7834472,145030180.44713718,0.9512751699530372,20001,0.0,0.0,0.0,12332951.094135143,11732030.148095904,600920.9460392381,-123335.6774168985,-6009.509920865402,0.0,0.0,12209615.416718245,594911.4361183727,-117326.1674960331,11614703.980599873,False,10001,0.0,0.0,0.0,24664669.01647805,23462887.21048557,1201781.805992481,-123335.6774168985,-6009.509920865402,0.0,0.0,24541333.339061152,1195772.2960716158,-117326.1674960331,23345561.042989537,False
AGG_07,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,250,5000,8000,400,9953.902420044236,102346493.66000971,102356447.56242976,1.0,7166,704,9953.902420044411,198.9800019998,2000000,123335.6774168985,107398.89368575507,15936.78373114342,3464107.252358269,2744466.958556035,1102043.9254926348,287606602.9156662,102346493.66000971,185260109.2556565,0.8707852904778395,20001,0.0,0.0,0.0,12332951.094135143,10739352.400955461,1593598.6931796833,-123335.6774168985,-15936.78373114342,0.0,0.0,12209615.416718245,1577661.9094485398,-107398.89368575509,10631953.507269705,False,10001,0.0,0.0,0.0,24664669.01647805,21477630.97405361,3187038.0424244422,-123335.6774168985,-15936.78373114342,0.0,0.0,24541333.339061152,3171101.258693299,-107398.89368575509,21370232.080367852,False
AGG_07,C2_GODA_ATKINSON09,c2,STACKED_AFTER_FROZEN_OCCURRENCE,"frozen occurrence XoL, then annual aggregate",I0 gross insured AEP PML,250,5000,8000,400,9953.902420044236,102346493.66000971,102356447.56242976,1.0,7166,195,9953.902420044295,198.9800019998,2000000,123335.6774168985,120109.45381581516,3226.2236010833317,3464107.252358269,3281512.522810744,427237.4549186054,287606602.9156662,218153269.38762316,123422125.94073838,0.9738419274239839,20001,0.0,0.0,0.0,12332951.094135143,12010344.8643383,322606.22979684325,-123335.6774168985,-3226.2236010833317,0.0,0.0,12209615.416718245,319380.0061957599,-120109.45381581517,11890235.410522485,False,10001,0.0,0.0,0.0,24664669.01647805,24019488.814281605,645180.2021964466,-123335.6774168985,-3226.2236010833317,0.0,0.0,24541333.339061152,641953.9785953632,-120109.45381581517,23899379.360465787,False
AGG_08,C2_GODA_ATKINSON09,c2,STANDALONE_ANNUAL_AGGREGATE,annual aggregate only,I0 gross insured AEP PML,250,10000,8000,200,9953.902420044236,122746204.78567123,122756158.68809128,1.0,7166,474,9953.902420044411,198.98000199980004,2000000,123335.6774168985,113299.69325343637,10035.98416346212,3464107.252358269,2975064.158834699,833184.2595152612,287606602.9156662,122746204.78567123,164860398.129995,0.918628701981029,20001,0.0,0.0,0.0,12332951.094135143,11329402.85520088,1003548.2389342653,-123335.6774168985,-10035.98416346212,0.0,0.0,12209615.416718245,993512.2547708033,-113299.69325343637,11216103.16194744,False,10001,0.0,0.0,0.0,24664669.01647805,22657672.88339894,2006996.133079116,-123335.6774168985,-10035.98416346212,0.0,0.0,24541333.339061152,1996960.1489156538,-113299.69325343637,22544373.1901455,False
